id,normal_1,normal_2,day3_1,day3_2,day3_3,day7_1,day7_2,day7_3,day14_1,day14_2
ENSMUSG00000020441,49.7206,53.2646,105.633,158.278,141.035,141.374,140.496,134.286,96.8484,123.267
ENSMUSG00000028648,2684.37,2408.06,1122.24,1335.7,1216.4,986.32,941.567,816.66,527.544,449.201
ENSMUSG00000021420,3843.35,3185.54,1998.85,2207.75,2135.47,1614.99,1642.14,1303.17,893.131,745.093
ENSMUSG00000029199,1973.61,1673.12,1194.6,1366.9,1285.81,945.463,975.91,877.064,686.585,601.894
ENSMUSG00000026112,610.31,401.889,347.997,357.437,385.934,230.831,269.586,214.076,195.201,156.221
ENSMUSG00000054091,369.566,276.801,444.08,455.787,481.302,292.575,380.508,232.814,373.848,242.274
ENSMUSG00000025429,137.311,113.564,190.186,178.094,193.706,165.357,188.102,143.926,222.866,170.461
ENSMUSG00000034681,459.118,425.311,650.404,736.59,655.392,636.013,863.061,803.471,675.661,671.563
ENSMUSG00000051396,2156.81,2004.49,2575.04,2838.45,2681.3,2196.93,2557.58,2351.59,2207.95,1938.02
ENSMUSG00000032475,1495.54,1354.67,1697.76,2082.24,1797.11,1705.16,2192.13,2008.1,1792.61,1787.47
ENSMUSG00000002808,75.5502,66.7819,188.354,160.864,165.122,264.263,354.196,365.328,460.581,416.689
ENSMUSG00000004069,4716.1,4008.12,2399.89,2705.14,2607.21,2069.49,2082.84,1662.68,1395.67,1110.49
ENSMUSG00000031639,599.744,562.227,882.076,1018.07,888.192,1266.23,1607.32,1411.25,1520.78,1646.62
ENSMUSG00000027601,364.116,330.702,163.851,196.377,202.787,186.667,165.623,146.099,124.689,101.534
ENSMUSG00000030788,38.8372,39.8196,48.1684,46.6867,57.26,38.0514,37.8988,46.0058,47.8048,44.8809
ENSMUSG00000066357,636.914,578.362,759.1,899.046,827.779,620.787,716.03,754.754,618.923,709.174
ENSMUSG00000024534,38.5448,37.9203,49.1268,58.0021,51.9885,54.6809,81.0945,62.795,65.1059,76.6973
ENSMUSG00000021149,1842.93,1649.75,3116.25,3464.64,3213.52,2484.38,3061.8,3001.64,2784.5,2763.3
ENSMUSG00000030172,2132.92,1893.97,3168.47,3559.46,3027.52,2838.43,3723.79,3377.4,2699.43,2549.01
ENSMUSG00000032105,469.56,428.725,274.332,325.938,326.726,317.981,331.263,244.044,150.542,130.622
ENSMUSG00000020076,639.857,622.802,1108.67,1287.4,1173.79,966.163,1129.4,1106.84,1037.5,1142.84
ENSMUSG00000024858,399.552,349.93,635.063,730.116,635.415,618.049,667.938,690.097,799.915,795.813
ENSMUSG00000010067,552.234,634.123,555.323,673.649,582.471,647.783,527.017,549.388,666.68,647.619
ENSMUSG00000001583,49.8521,47.8883,65.2275,80.9301,77.9339,61.3987,70.92,62.5019,58.2455,51.8954
ENSMUSG00000036186,42.6601,43.6079,58.3338,63.8564,51.7741,71.5487,89.4818,81.9917,61.0048,90.8443
ENSMUSG00000031948,4095.71,3572.83,5227.95,5786.13,5295.83,3934.74,4971.29,4740.91,4026.53,3692.83
ENSMUSG00000032527,9852.08,9037.05,3997.02,4460.58,4252.97,3436.79,3037.51,2606.28,1689.89,1435.55
ENSMUSG00000029458,1784.11,1718.49,1088.82,1214.97,1175.56,1167.1,1154.45,965.531,921.392,841.49
ENSMUSG00000014329,832.029,704.61,2002.97,2497.96,2063.12,1878.71,2246.92,2441.96,2494.63,2390.91
ENSMUSG00000021388,784.088,478.3,892.367,654.066,726.215,706.036,1124.56,879.454,1441.16,1283.4
ENSMUSG00000029714,119.215,124.922,137.99,184.066,145.668,144.155,165.096,149.146,137.097,126.287
ENSMUSG00000037344,594.748,532.826,624.492,716.245,659.78,612.597,710.563,687.39,644.03,701.713
ENSMUSG00000037364,2597.37,2483.42,3780.65,4289.12,3786.67,3696.33,4512.51,4197.64,3758.44,3840.45
ENSMUSG00000027709,14976.8,13577.6,6073.94,6809.21,6500.67,4885.4,4500.86,3532.38,2381.88,1940.31
ENSMUSG00000022679,2048.38,1306.86,748.944,947.322,751.618,621.706,478.373,309.098,217.947,149.303
ENSMUSG00000027951,608.52,526.385,1319.43,1760.66,1426.23,1246.51,1563.41,1519.75,1428.84,1580.52
ENSMUSG00000005373,140.325,152.649,218.616,338.448,246.986,155.245,191.482,201.307,106.312,111.649
ENSMUSG00000024388,21435.2,18350.4,12404.6,14154.5,13530.5,9249.48,8861.4,8018.18,4359.24,3843.27
ENSMUSG00000026189,16733.8,12884.3,5283.05,6552.7,5333.82,3367.17,2820.89,2420.8,1119.82,786.612
ENSMUSG00000069255,195.265,174.963,232.343,260.853,242.25,200.856,232.509,228.568,193.347,196.487
ENSMUSG00000090236,705.354,667.184,439.886,546.045,552.249,704.583,735.85,468.532,294.594,289.116
ENSMUSG00000030616,406.603,403.868,1353.39,1769.29,1399.91,1246.46,1533.85,1790.45,1748.71,1527.87
ENSMUSG00000000441,628.974,595.076,676.405,742.041,692.425,631.538,623.88,647.098,629.782,572.501
ENSMUSG00000024696,104.365,94.4939,408.23,490.041,398.409,540.726,654.125,726.627,918.428,951.303
ENSMUSG00000024436,682.471,615.272,406.55,465.882,467.343,369.188,353.325,314.474,239.838,212.118
ENSMUSG00000027374,512.836,376.515,291.569,301.072,314.048,246.915,270.614,202.63,177.858,136.471
ENSMUSG00000034880,559.798,440.5,361.318,341.469,359.525,283.663,334.635,250.915,192.962,160.088
ENSMUSG00000024414,71.0426,67.3463,45.6971,48.8992,52.3694,42.0004,39.285,30.3275,32.4902,28.6722
ENSMUSG00000024683,1939.25,1667.06,1152.27,1289.63,1245.22,1089.48,1111.5,911.654,695.414,659.928
ENSMUSG00000028140,1137.03,1023.5,745.217,848.921,796.038,668.142,712.69,603.32,452.743,370.804
ENSMUSG00000032563,1217.1,1133.88,748.817,916.546,874.895,727.42,698.15,620.278,444.866,387.134
ENSMUSG00000029486,2271,1930.06,1392.24,1563.72,1443.95,1187.95,1309.73,1065.83,747.275,611.624
ENSMUSG00000027452,9786.33,9223,3154.45,3444.3,3350.42,2564.8,2383.81,1842.55,1379.35,1090.02
ENSMUSG00000008604,373.615,336.167,479.687,498.305,457.124,371.944,478.284,491.42,430.272,397.681
ENSMUSG00000032066,164.442,135.335,50.9673,59.3865,65.2649,45.87,35.4342,30.9309,18.2238,15.624
ENSMUSG00000029790,342.362,299.556,605.329,731.503,637.184,547.353,649.961,616.145,547.016,587.608
ENSMUSG00000055204,2199.15,2136.42,3019.22,3620.8,3174.32,2676.13,3050.78,2894.07,2628.41,2535.84
ENSMUSG00000025812,1800.56,1813.51,1791.34,2177.63,1891.51,1840.17,1927.15,1955.69,1704.68,1830.1
ENSMUSG00000031767,893.322,666.626,461.704,521.715,486.344,323.169,354.127,267.917,183.783,165.212
ENSMUSG00000063802,384.739,337.258,418.324,407.756,438.227,359.85,377.821,328.635,325.625,257.338
ENSMUSG00000024511,773.516,925.213,1240.87,1161.22,1558.96,1079.82,1309.5,1119.42,2103.33,1496.43
ENSMUSG00000020100,626.599,548.401,298.72,335.126,345.782,281.569,329.334,307.282,245.153,257.589
ENSMUSG00000020458,922.45,842.738,3383.66,3871.87,3103.98,2877.62,3721.6,4299.88,3755.41,3147.35
ENSMUSG00000012705,76.6958,66.9623,29.5505,28.2503,29.6804,38.724,37.4826,39.6755,21.1778,33.8138
ENSMUSG00000022142,2414.44,2265.67,3783.12,4220.42,3824.55,3627.5,4788.52,4523.55,3949.54,4144.38
ENSMUSG00000027761,4509.28,3755.93,1621.4,1549.49,1870.23,1671.58,1451.44,1109.27,705.242,519.102
ENSMUSG00000049401,1124.16,1132.39,2655.97,3636.74,2823.07,2882.76,3435.63,3098.81,2771.96,3069.12
ENSMUSG00000026357,100.926,112.548,199.395,212.675,215.392,177.539,195.616,177.453,251.095,192.905
ENSMUSG00000027412,197.851,152.755,374.452,361.076,349.756,328.713,381.657,343.433,319.098,268.33
ENSMUSG00000024052,29.8751,34.4707,66.6163,68.2507,78.9708,57.1286,79.7906,54.8427,65.5001,63.9009
ENSMUSG00000027422,6747.87,6048.99,13045.9,13958.4,12440.6,10264.4,11745.6,11835.6,13327.4,12503.7
ENSMUSG00000019578,1355.1,1341.76,1074.32,1353.84,1095.02,1042.99,1171.24,1171.53,967.274,898.068
ENSMUSG00000038496,1180.75,1146.29,483.375,538.856,488.285,460.288,320.149,275.379,132.711,115.452
ENSMUSG00000026558,174.502,170.197,354.357,440.765,359.753,286.887,354.435,366.978,392.436,387.518
ENSMUSG00000024457,378.677,335.441,619.507,702.638,623.765,576.427,737.628,707.823,687.089,714.32
ENSMUSG00000047821,98.9745,104.304,247.975,279.551,222.224,266.193,301.152,307.766,435.147,396.855
ENSMUSG00000006777,115.04,155.19,267.317,143.541,146.127,138.314,211.353,107.45,181.374,84.7592
ENSMUSG00000025132,3434.19,3100.76,4252.82,4725.78,4314.59,4075.95,4793.66,4426.94,4887.62,4392.31
ENSMUSG00000030034,89.5263,89.7651,127.842,151.964,138.969,147.019,150.796,143.177,146.143,136.857
ENSMUSG00000032281,12.4306,11.6163,34.5501,34.2611,26.509,29.6409,32.8292,30.8805,51.0296,53.2547
ENSMUSG00000021901,140.771,137.543,186.947,228.788,182.886,193.192,215.462,186.599,194.282,202.038
ENSMUSG00000032480,3731.15,3476.34,3202.19,3710.77,3381.62,3047.89,3348.38,2926.41,2453.93,2345.17
ENSMUSG00000103235,3731.15,3476.34,3202.19,3710.77,3381.62,3047.89,3348.38,2926.41,2453.93,2345.17
ENSMUSG00000104300,3731.15,3476.34,3202.19,3710.77,3381.62,3047.89,3348.38,2926.41,2453.93,2345.17
ENSMUSG00000020850,6677.02,6126.25,9646.43,10819.7,9861.67,9084.23,11505.1,10846.7,10138,10578.7
ENSMUSG00000075701,480.285,435.564,491.85,540.856,464.042,475.626,550.503,483.854,440.915,404.994
ENSMUSG00000056209,357.996,367.023,789.165,877.495,722.876,656.374,748.051,779.493,679.04,643.758
ENSMUSG00000023089,1774.95,1425.47,827.645,824.521,835.915,648.634,672.986,512.499,398.2,307.379
ENSMUSG00000014313,5691.55,4947.14,2536.43,2742.74,2666.62,2108.62,1907,1771.04,1221.67,1017.87
ENSMUSG00000022427,2062.5,1758.83,1332.73,1479.96,1448.68,1201.17,1269.98,1141.56,1030.86,893.58
ENSMUSG00000038717,5802.23,4838.84,2482.58,2780.06,2796.49,2063.6,2075.22,1778.64,1206.65,982.883
ENSMUSG00000067719,5802.23,4838.84,2482.58,2780.06,2796.49,2063.6,2075.22,1778.64,1206.65,982.883
ENSMUSG00000031568,107.668,112.555,96.3964,146.939,94.4106,99.0775,82.2236,61.711,78.6905,94.2972
ENSMUSG00000033845,2565.34,2180.37,1591.09,1791.23,1794.45,1378.06,1488.44,1249.15,839.865,719.943
ENSMUSG00000070520,41.0409,42.3365,70.0332,90.6611,81.0506,66.6399,75.7911,89.115,76.1946,85.2078
ENSMUSG00000019791,1042.63,931.081,693.636,682.923,726.876,570.506,698.927,597.319,456.195,393.736
ENSMUSG00000020116,67.8752,102.934,135.461,125.118,117.029,137.079,92.0481,97.5383,194.321,114.173
ENSMUSG00000030200,257.219,284.503,441.02,466.809,450.645,494.732,448.615,434.978,697.369,567.386
ENSMUSG00000043346,1296.12,1174.22,1032.62,1122.38,1127.09,1040.97,1057.42,942.594,916.951,856.582
ENSMUSG00000053916,1296.12,1174.22,1032.62,1122.38,1127.09,1040.97,1057.42,942.594,916.951,856.582
ENSMUSG00000019579,1092.42,838.461,1024.18,1113.58,1094.51,656.814,930.413,907.703,869.183,779.492
ENSMUSG00000025869,360.871,338.223,489.259,675.281,458.873,444.034,489.039,586.211,423.652,477.896
ENSMUSG00000024026,3113.58,2910.43,2418.05,2063.1,2241.37,2787.89,2319.5,4415.04,4166.6,2301.96
ENSMUSG00000002416,174.798,168.302,94.2911,94.0915,72.5492,57.7014,46.5815,39.034,30.5564,25.9834
ENSMUSG00000026688,2142.13,1849.05,936.619,1069.05,967.81,851.633,869.665,790.414,585.122,474.249
ENSMUSG00000020107,108.16,99.944,147.846,182.011,169.813,131.187,145.154,161.923,142.295,143.502
ENSMUSG00000062981,116.04,93.5673,78.7982,80.7866,97.5449,62.8371,77.106,58.0406,59.7073,35.9743
ENSMUSG00000017286,7633.41,6498.48,6062.52,6702.78,6149.46,5707.94,6819.77,5712.31,5052.6,4416.13
ENSMUSG00000028066,16.0507,15.6519,68.0978,75.2501,82.1206,35.4354,40.5693,37.5937,41.1736,35.7343
ENSMUSG00000024982,204.374,164.378,206.414,207.146,204.963,161.517,206.61,194.004,149.037,139.892
ENSMUSG00000079677,872.003,755.834,577.079,696.121,637.031,484.971,521.933,400.876,329.349,304.819
ENSMUSG00000034932,415.019,332.6,297.833,257.339,282.196,238.529,252.567,199.253,168.93,133.426
ENSMUSG00000008475,2478.8,2136.45,2365.71,2623.07,2373.67,2767.96,3220.17,3031.94,3533.35,3481.02
ENSMUSG00000001383,413.02,393.284,519.156,646.81,543.513,545.107,636.387,632.709,548.121,546.626
ENSMUSG00000041921,14.4564,24.7879,27.8354,30.1369,28.7448,16.9145,13.6576,18.4197,15.3587,10.1084
ENSMUSG00000022663,597.29,496.523,582.301,660.588,609.524,525.59,638.725,613.625,618.655,570.827
ENSMUSG00000049960,1563.45,1252.61,910.041,999.634,978.604,777.611,861.621,647.064,501.241,394.666
ENSMUSG00000029557,111.733,84.1485,54.7451,67.3889,55.0135,40.3009,44.3877,34.5689,31.1953,28.3554
ENSMUSG00000030335,638.479,587.41,412.424,452.691,445.009,416.512,387.283,334.663,275.446,198.951
ENSMUSG00000018415,113.067,76.8521,112.183,127.663,120.462,114.412,109.159,125.924,125.046,124.075
ENSMUSG00000039682,17723.8,15803.1,8514.9,8878.92,9075.75,7715.27,7268.64,6701.12,4918.81,4137.41
ENSMUSG00000038150,178.201,153.992,282.285,288.378,288.167,208.794,284.956,230.07,259.872,221.683
ENSMUSG00000039163,154.018,130.812,198.673,73.3821,112.61,205.963,163.535,188.405,142.807,93.8131
ENSMUSG00000094724,1286.03,1118.56,1644.95,1749.39,1678.72,1665.25,2248.14,1852.34,1452.62,1401.39
ENSMUSG00000095687,1286.03,1118.56,1644.95,1749.39,1678.72,1665.25,2248.14,1852.34,1452.62,1401.39
ENSMUSG00000032299,389.018,359.416,333.892,396.77,366.391,321.932,368.539,335.745,295.413,293.064
ENSMUSG00000023707,57.5715,56.1966,45.7728,67.8706,61.4832,53.2007,57.872,54.8713,34.604,29.6679
ENSMUSG00000019710,532.307,481.866,364.549,380.692,402.645,322.49,357.244,301.484,255.092,211.115
ENSMUSG00000053119,466.097,424.944,577.159,689.013,548.282,560.123,617.242,584.07,540.033,538.787
ENSMUSG00000024925,131.526,154.175,256.813,297.524,271.673,189.714,225.635,232.352,216.417,184.582
ENSMUSG00000067818,470.949,446.061,705.324,671.312,629.286,743.305,775.654,782.349,1019.32,800.98
ENSMUSG00000008035,42.8894,38.9757,52.4665,60.6041,52.3491,39.9099,46.2904,48.1506,67.4817,64.7844
ENSMUSG00000042814,652.003,554.571,675.497,705.586,687.135,602.053,717.326,694.89,610.195,590.678
ENSMUSG00000030842,432.847,441.916,486.746,549.503,478.049,465.905,552.594,531.295,478.693,429.961
ENSMUSG00000006906,1025.29,921.579,1113.69,1301.11,1210.47,942.421,1153.33,1004.66,956.684,941.318
ENSMUSG00000057147,232.162,225.724,345.724,365.578,387.962,318.108,362.565,304.279,308.045,270.319
ENSMUSG00000022761,539.508,496.295,523.444,639.769,596.864,494.962,548.207,535.182,491.67,516.219
ENSMUSG00000007338,1484.78,1234.39,903.795,1008.67,982.211,784.785,863.565,695.842,550.964,470.227
ENSMUSG00000037499,1158.31,967.331,1458.91,1326.13,1304.38,1092.83,1308.81,913.539,1394.69,1049.34
ENSMUSG00000020328,397.768,378.671,370.906,479.612,395.267,398.771,382.289,389.099,350.342,339.84
ENSMUSG00000022774,840.057,763.845,1177.12,1279.68,1169.77,1129.18,1422.33,1252.59,1241.96,1160.48
ENSMUSG00000030647,5891.58,4950.93,2385.85,2731.61,2723.14,2082.61,1908.99,1741.73,1139.75,1041.06
ENSMUSG00000002395,508.858,464.601,611.635,582.973,591.111,576.599,578.606,552.638,508.146,420.222
ENSMUSG00000031807,1822.54,1626.07,1529.62,1638.65,1504.74,1424.82,1724.58,1436.14,1464.92,1311.79
ENSMUSG00000028223,9490.03,7740.38,4730.06,5080.28,4873.48,3239.82,3231.48,2894.94,1724.96,1487.13
ENSMUSG00000062937,1358.56,1269.56,1339.83,1598.5,1455.34,1441.87,1668.85,1448.89,1400.27,1358.73
ENSMUSG00000014075,93.093,87.3542,96.7442,109.227,94.4425,101.509,97.9837,91.5205,72.3136,93.2534
ENSMUSG00000044894,2324.32,2127.21,1102.76,1222.23,1067.66,965.423,895.133,751.786,589.056,462.652
ENSMUSG00000012483,110.538,97.155,225.834,245.795,215.879,185.222,198.78,210.401,186.096,164.615
ENSMUSG00000031513,210.886,205.127,159.161,196.137,192.625,163.882,156.268,170.1,119.345,132.689
ENSMUSG00000014294,3450.63,2791.33,1369,1466.73,1526.18,1144.49,1183.48,868.04,684.596,518.8
ENSMUSG00000058407,670.915,557.455,965.679,1097.29,868.113,633.084,859.625,807.238,723.842,671.698
ENSMUSG00000078656,1108.86,1006.1,984.03,1210.54,1007.44,907.775,1019.59,991.803,869.704,955.716
ENSMUSG00000020843,982.255,817.962,524.48,574.864,550.672,465.961,479.549,407.025,280.728,240.643
ENSMUSG00000002580,1280.76,1088.77,809.006,910.653,820.99,707.892,762.175,635.277,593.027,556.068
ENSMUSG00000006736,180.591,192.861,341.802,459.923,406.103,404.56,391.186,382.007,383.12,387.518
ENSMUSG00000024194,1359.49,1133.39,1107.98,1066.76,1050.92,1116.73,1194.74,1044.95,1073.53,1018.04
ENSMUSG00000035674,2660.58,2251.45,1314.75,1495.8,1443.66,1198.13,1198.12,950.485,699.156,571.646
ENSMUSG00000019054,2948.16,2357.3,1532.79,1689.74,1537.84,1390.33,1563.59,1271.87,1062.61,926.78
ENSMUSG00000040236,110.083,113.208,109.863,132.096,108.537,99.7978,113.895,109.715,104.248,99.0304
ENSMUSG00000009863,13663.9,11997,5580.75,6246.67,5994.96,4929.02,4537.48,3800.86,2593.99,2075.1
ENSMUSG00000022109,388.185,345.42,207.023,238.285,204.101,169.728,182.98,160.868,139.868,135.176
ENSMUSG00000031851,298.152,259.349,283.718,332.627,315.498,270.894,348.051,289.196,248.785,256.243
ENSMUSG00000025732,490.055,491.549,150.927,156.459,169.63,169.206,106.445,76.6555,45.8165,40.2015
ENSMUSG00000028165,1698.99,1401.3,1226.07,1443.56,1283.33,1024.95,1167.7,1031.93,887.568,827.488
ENSMUSG00000030922,171.76,162.53,103.92,120.51,122.64,93.7777,98.9181,97.1914,74.9794,61.3303
ENSMUSG00000051223,3140.13,2774.91,3931.1,4403.04,4041.31,3032.85,3855.95,3639.68,3252.12,2845.74
ENSMUSG00000022820,3733.38,3133.06,1462.02,1778.45,1665.08,1299.97,1242.35,1096.42,694.622,598.258
ENSMUSG00000032388,405.449,335.949,549.515,614.16,601.966,450.177,583.543,542.724,565.473,521.88
ENSMUSG00000020386,3913.14,3203.23,2542.9,2829.74,2570.56,1988.6,2370.42,2088.9,1872.22,1640.53
ENSMUSG00000017831,818.461,804.63,701.329,741.218,689.521,698.078,678.492,624.616,647.676,601.438
ENSMUSG00000015247,1287.84,1076.05,1255.04,1408.97,1304.38,1120.44,1341.94,1269.23,1046.75,973.421
ENSMUSG00000034211,1700.05,1465.17,1118.31,1284.41,1181.84,927.533,928.594,814.9,549.116,474.688
ENSMUSG00000030844,48.3172,46.0636,138.75,162.23,137.608,239.824,269.76,313.696,465.515,542.966
ENSMUSG00000019857,178.245,176.047,298.062,398.26,317.948,291.222,314.859,329.375,264.854,268.948
ENSMUSG00000005881,1862.2,1484.58,1974.94,2201.1,2001.64,1574.11,2111.81,1846.96,1683.91,1557.74
ENSMUSG00000021807,2873.3,2572.1,3176.67,3925.77,3139.21,2969.56,3434.17,3294.76,2765.61,2968.42
ENSMUSG00000024902,4312.54,3761.76,2678.59,2898.31,2937.98,2346.47,2556.5,2000.45,1409.9,1176.21
ENSMUSG00000031754,614.339,593.046,844.95,1055.19,929.146,964.488,1132.12,1133.46,923.02,987.15
ENSMUSG00000019797,1272.27,1138.61,601.127,726.728,646.894,578.054,550.954,514.982,339.913,304.259
ENSMUSG00000025894,1648.05,1447.08,1320.49,1534.16,1360.67,1222.67,1295.11,1116.86,977.121,975.593
ENSMUSG00000021967,136.593,132.289,88.4222,91.9249,100.174,81.3838,86.1551,58.9243,50.1941,54.6838
ENSMUSG00000029998,2878.9,2558.43,2690.01,3064.11,2647.09,2552.46,3157.96,2974.38,2795.45,2768.39
ENSMUSG00000020309,1403.38,1169.14,661.284,695.243,700.482,607.432,604.234,452.115,331.88,290.873
ENSMUSG00000010554,322.632,292.389,491.262,543.309,486.571,430.391,513.602,487.478,476.444,473.585
ENSMUSG00000006315,116.558,92.428,85.1114,107.088,103.857,58.2172,61.3462,64.5961,51.3875,42.3787
ENSMUSG00000028716,640.303,647.124,314.706,351.694,330.832,234.096,194.77,207.765,124.497,113.231
ENSMUSG00000027673,4371.53,3325.34,1761.31,1762.41,1951.33,1309.88,1427.89,1082.31,788.384,620.204
ENSMUSG00000028568,1172.09,1022.57,1256.03,1434.07,1287.28,1158.29,1390.08,1298.05,1013.81,959.668
ENSMUSG00000062014,2071.71,1788.46,1676.7,2018.97,1778.22,1549.74,1906.49,1702.87,1506.65,1538.03
ENSMUSG00000027165,54.8948,54.8035,61.5223,66.1164,58.1219,79.1445,83.3111,70.6059,62.1768,56.7136
ENSMUSG00000031827,2958.55,2684.26,2782.12,3559.47,3020.17,2879.28,2955.04,3380.26,3162.32,3560.93
ENSMUSG00000008333,152.907,148.798,220.386,217.297,204.708,188.613,241.792,207.579,221.182,206.621
ENSMUSG00000038622,164.513,173.016,198.526,242.613,229.078,180.27,213.839,203.813,176.775,169.845
ENSMUSG00000025868,250.652,174.746,78.2347,99.7175,108.448,84.3802,54.8892,62.0789,42.0505,34.8173
ENSMUSG00000003423,288.771,290.255,336.322,405.309,358.688,335.247,337.693,347.546,311.049,302.436
ENSMUSG00000026484,80.6769,81.1335,127.659,145.773,133.555,131.781,162.903,151.255,143.394,152.551
ENSMUSG00000023106,1212.09,1165.94,1003.42,1279.26,1046.38,1145.53,1065.17,1065.18,997.787,923.333
ENSMUSG00000022354,2394.73,2529.86,1090.42,1366.04,1214.57,995.48,805.605,885.083,602.519,513.925
ENSMUSG00000020526,104.957,102.486,211.589,225.474,219.802,169.007,193.227,201.566,204.277,174.462
ENSMUSG00000019782,536.785,531.715,598.431,616.825,582.054,509.368,615.62,543.386,562.924,452.17
ENSMUSG00000029066,2005.74,1856.07,1265.68,1394.72,1387.17,1131.76,1171.84,994.88,773.474,596.8
ENSMUSG00000057388,716.112,652.967,539.45,591.494,664.362,518.595,499.196,441.136,358.304,367.599
ENSMUSG00000052962,98.1695,90.4867,56.0001,73.204,68.9904,56.4325,51.3116,39.1501,40.3506,31.6713
ENSMUSG00000020803,2526.69,2280.09,1487.63,2044.44,1649.85,1381.72,1556.21,1199.21,828.119,832.452
ENSMUSG00000031068,2237.06,1826.38,2409.62,2814.08,2456.88,2047.11,2394.37,2242.61,1880.13,1733.2
ENSMUSG00000005981,10773.1,9093.76,5570.15,6432.48,5992.17,4781.16,4424,3816.09,2715.72,2474.4
ENSMUSG00000033475,485.556,414.722,289.732,302.798,331.336,267.83,244.136,226.033,216.181,170.279
ENSMUSG00000021361,243.586,267.448,156.969,184.007,163.138,117.053,100.875,138.553,117.425,89.1237
ENSMUSG00000036850,1924.64,1591.24,1208.68,1324.04,1321.1,1020.75,1149.75,922.146,681.821,552.888
ENSMUSG00000029142,600.474,583.162,403.173,457.834,389.411,361.226,357.77,307.281,212.941,179.799
ENSMUSG00000079317,90.5306,82.9385,82.968,87.6185,83.8448,74.4548,97.1891,82.9436,72.1332,80.7944
ENSMUSG00000037938,230.86,218.123,197.64,201.491,214.101,198.426,174.219,199.022,160.73,194.223
ENSMUSG00000028295,378.665,370.701,221.083,265.165,245.581,224.015,196.475,201.97,124.825,132.089
ENSMUSG00000060121,112.45,106.171,198.954,217.767,194.276,164.48,173.362,173.439,167.586,148.287
ENSMUSG00000000563,16590.3,15114,7040.07,8331.94,7734.85,6367.51,5506.06,5069.54,3444.97,3199.84
ENSMUSG00000035215,820.773,760.984,1315.14,1436.4,1316.76,1420.76,1877.37,1624.86,1654.47,1635.62
ENSMUSG00000064317,820.773,760.984,1315.14,1436.4,1316.76,1420.76,1877.37,1624.86,1654.47,1635.62
ENSMUSG00000039001,812.73,827.293,1102.46,1172.33,1082.32,935.916,1003.92,977.664,927.517,848.407
ENSMUSG00000006717,7355.52,6192.51,3133.18,3399.19,3201.31,2469.64,2460.07,2054.32,1106.8,810.345
ENSMUSG00000009076,90.733,87.3801,125.366,153.793,129.971,124.207,153.983,163.122,136.25,132.417
ENSMUSG00000026753,1658.08,1440.28,1699.83,1972.67,1730.65,1564.45,1831.01,1723.96,1549.4,1551.16
ENSMUSG00000024259,946.837,801.086,627.134,672.028,667.562,580.141,556.17,533.219,458.714,464.836
ENSMUSG00000103104,71.8472,67.8949,117.109,131.212,118.431,89.4182,109.489,106.527,112.708,106.777
ENSMUSG00000053317,721.919,598.678,867.191,956.613,845.071,639.676,768.829,818.633,744.594,701.117
ENSMUSG00000004996,562.444,510.024,679.083,764.098,697.891,656.67,774.037,702.15,670.217,585.752
ENSMUSG00000042396,529.159,471.158,636.736,748.989,654.767,605.268,685.747,646.549,642.657,559.665
ENSMUSG00000027637,489.232,513.465,400.888,385.081,461.792,371.049,207.636,268.534,398.288,250.054
ENSMUSG00000028567,1316.73,1127.47,1947.35,2126.26,1811.82,1606.79,2086.24,1853.54,1711.08,1728.23
ENSMUSG00000048222,662.127,618.125,948.571,1137.78,969.97,994.462,1228.22,1083.39,986.672,1040.71
ENSMUSG00000068479,662.127,618.125,948.571,1137.78,969.97,994.462,1228.22,1083.39,986.672,1040.71
ENSMUSG00000029048,992.471,807.719,848.338,899.918,806.067,659.344,742.469,670.182,610.45,550.053
ENSMUSG00000019923,346.897,306.05,554.355,687.029,536.715,429.901,514.685,532.588,437.058,367.504
ENSMUSG00000014301,1534.39,1205.59,682.293,700.124,739.073,549.421,575.289,476.561,388.007,324.342
ENSMUSG00000045886,1534.39,1205.59,682.293,700.124,739.073,549.421,575.289,476.561,388.007,324.342
ENSMUSG00000017802,401.469,372.117,379.588,454.21,416.953,360.223,398.836,367.68,393.801,354.985
ENSMUSG00000020477,2531.97,2197.74,1477.9,1564.04,1574,1198.32,1260.96,1062.82,784.666,567.359
ENSMUSG00000031812,239.014,188.638,343.808,373.408,331.309,261.103,394.353,355.234,437.919,376.85
ENSMUSG00000027679,1767.62,1514.96,866.979,917.573,894.324,733.393,663.791,589.341,467.274,408.912
ENSMUSG00000103171,1767.62,1514.96,866.979,917.573,894.324,733.393,663.791,589.341,467.274,408.912
ENSMUSG00000018326,1437.52,1403.32,1732.71,2076.56,1766.31,1648.76,1825.43,2088.68,1747.37,1763.24
ENSMUSG00000002741,1611.43,1372.85,1512.03,1662.64,1465.29,1430.73,1698.79,1535.71,1583.45,1338.44
ENSMUSG00000030105,1331.38,1400.54,957.505,1289.91,1149.29,1186.35,1142.78,1373.56,763.616,778.885
ENSMUSG00000031445,75.4511,139.32,672.2,459.349,931.342,240.235,447.907,262.614,959.666,471.255
ENSMUSG00000037787,151.225,125.468,103.812,120.847,114.577,108,108.421,75.2008,64.9652,54.2106
ENSMUSG00000025492,217.64,177.25,614.183,651.745,635.92,510.29,650.165,601.667,872.728,687.432
