id,normal_1,normal_2,day1_1,day1_2,day2_1,day2_2,day7_1,day7_2,day14_1,day14_2
ENSMUSG00000051506,18.768,22.8539,18.8108,15.5526,21.178,34.37,25.5941,31.4221,8.68497,37.3757
ENSMUSG00000041890,192.306,236.756,177.736,167.631,210.413,243.996,142.118,276.736,104.886,167.921
ENSMUSG00000041638,14065.8,17714.9,13096.9,15000.4,16928.9,20992.1,9555.81,19497,6505.95,10861.1
ENSMUSG00000021922,19.9902,7.97657,110.047,66.5717,289.373,236.73,24.34,35.1943,8.34145,12.6651
ENSMUSG00000019866,578.15,793.909,862.174,836.74,1294.85,1334.87,558.642,1129.24,304.832,690.818
ENSMUSG00000052337,357.877,371.349,241.067,271.218,132.591,241.536,88.2911,193.241,80.8932,115.297
ENSMUSG00000033577,5976.37,6694.83,4345.64,4859.64,3687.54,4979.61,3245.42,5384.85,2283,2987.07
ENSMUSG00000031004,55.1194,58.9312,59.4657,58.4709,229.7,269.131,68.4862,118.376,34.5513,58.4849
ENSMUSG00000034243,10453.9,14131.2,11843.2,10762.6,12398.8,15911.2,7425.89,14072.6,4532.89,7781.58
ENSMUSG00000024501,2064.13,2399.11,2199.38,2368.87,3468.66,4856.63,5543.23,11064.8,3677,4611.71
ENSMUSG00000033382,3727.36,5088.83,3494.04,3441.53,3527.12,4284.52,2127.15,4407.89,1376.18,2669.1
ENSMUSG00000015880,24.3065,30.0029,17.3462,18.5864,46.2696,43.0077,22.0214,41.6258,10.9372,22.8805
ENSMUSG00000071856,147.811,194.681,156.143,125.592,161.607,193.028,93.7404,178.351,50.9188,120.404
ENSMUSG00000048126,17741.9,30851.5,15638.1,16782.8,22277.2,22414,21088.1,41801.5,17148.4,25050.4
ENSMUSG00000045482,1655.08,2068.39,1549.16,1697.56,1870.91,2339.92,1490.03,2879.83,977.178,1496.54
ENSMUSG00000037965,153.472,197.949,201.614,242.709,266.04,356.33,156.821,326.309,87.8139,149.948
ENSMUSG00000035623,545.175,725.061,560.927,468.137,661.414,796.274,505.799,914.675,334.275,512.121
ENSMUSG00000079055,179.244,293.144,146.063,147.976,87.2517,114.804,49.3586,109.63,66.9808,178.893
ENSMUSG00000029141,749.232,965.917,786.729,841.659,1072.72,1293,624.031,1177.82,401.123,660.709
ENSMUSG00000038371,1484.67,1788.7,1244.5,1220.15,1235.62,1354.36,874.191,1767.41,619.518,1045.12
ENSMUSG00000090165,100.352,152.767,125.045,180.892,209.275,210.316,248.191,958.146,141.046,410.473
ENSMUSG00000025726,279.702,420.86,215.889,200.466,173.809,224.955,114.794,147.682,84.7117,142.605
ENSMUSG00000103711,124.474,250.648,172.943,83.0091,76.4668,99.9415,100.758,140.481,74.6138,129.261
ENSMUSG00000056413,483.528,625.33,434.79,418.344,370.716,458.687,247.974,526.971,214.597,372.933
ENSMUSG00000089739,574.632,980.796,552.559,810.593,761.202,853.479,627.918,977.365,403.096,509.706
ENSMUSG00000051978,29.0406,46.559,32.2178,26.3125,38.5998,36.2425,18.8857,55.671,17.6825,25.8473
ENSMUSG00000024169,1050.16,1297.62,856.963,838.879,1022.95,1271.43,753.905,1418.5,470.91,847.011
ENSMUSG00000030590,141.486,206.542,104.348,127.562,76.6987,97.1203,67.3427,128.62,57.6933,75.7896
ENSMUSG00000033060,7445.89,9752.89,5929.96,6587.73,6179.07,7529.48,3434.68,6302.27,2249.64,4019.41
ENSMUSG00000074238,84.4632,118.403,90.5469,97.2725,117.436,115.124,64.0188,106.883,36.8148,64.9084
ENSMUSG00000021549,1143.46,1422.86,1017.41,1055.95,1156.31,1494.8,888.425,1789.87,603.021,994.715
ENSMUSG00000054509,919.411,1167.78,1116.5,1144.94,1610.03,1906.24,997.014,1856.11,589.582,875.34
ENSMUSG00000046574,158.807,187.606,125.631,119.783,165.856,197.963,127.367,239.617,85.6566,118.752
ENSMUSG00000071047,99.4757,132.662,91.3582,75.7551,42.3994,61.4145,24.1513,34.6333,19.6545,32.2761
ENSMUSG00000066640,284.061,343.135,292.286,298.649,372.971,413.464,235.163,485.133,163.987,243.561
ENSMUSG00000038528,619.26,965.144,411.767,387.456,200.114,295.684,163.585,396.357,172.131,330.918
ENSMUSG00000028763,200.024,298.474,156.278,166.481,253.805,220.158,216.529,410.49,179.882,238.929
ENSMUSG00000022387,384.213,535.144,350.808,370.751,447.034,532.505,332.837,701.651,214.575,356.203
ENSMUSG00000043760,866.556,875.767,808.593,833.212,1023.44,1197.14,695.103,1227.47,385.397,648.941
ENSMUSG00000091228,7784.8,11299.3,6931.61,7027.38,5770.31,8304.67,3297.55,6520.95,2712.34,5688.1
ENSMUSG00000033228,1240.59,1538.64,1224.22,1109.9,1474.35,1692.38,1143.57,2387.05,865.503,1330.41
ENSMUSG00000038664,567.286,748.144,548.108,554.942,664.61,763.226,353.035,695.409,222.888,417.695
ENSMUSG00000090817,44.1972,122.056,28.7872,89.9203,29.3774,33.4177,28.1641,23.5237,12.1577,15.7787
ENSMUSG00000090639,1742.48,2151.69,1751.72,1939.18,1965.67,2831.09,1076.73,2377.5,796.058,1189.04
ENSMUSG00000063696,823.478,1100.16,873.253,919.528,995.076,1296.16,606.716,1334.92,417.887,611.048
ENSMUSG00000041977,596.434,760.737,464.968,522.243,579.642,696.663,417.136,809.093,289.186,457.773
ENSMUSG00000021908,84.3282,162.554,60.1091,74.2676,84.6791,93.4242,37.4807,91.5146,38.3826,73.9943
ENSMUSG00000056234,84.3282,162.554,60.1091,74.2676,84.6791,93.4242,37.4807,91.5146,38.3826,73.9943
ENSMUSG00000027639,61.4693,49.8733,47.7845,57.9745,49.3396,103.953,71.6929,102.049,42.8816,26.7142
ENSMUSG00000055322,11278.5,17656,11234.6,9651.83,12724.1,14161.9,7981.46,18046.1,5024.6,7959.4
ENSMUSG00000079481,372.978,492.199,265.715,282.415,230.935,335.355,236.94,298.383,148.536,203.962
ENSMUSG00000040813,2171.79,2867.84,1674.81,1758.26,1629.36,2073.36,1060.36,2179.34,749.768,1385.91
ENSMUSG00000052812,1395.04,1726.91,1372.29,1283.98,1675.93,2065.67,1252.28,2745.56,852.917,1305.1
ENSMUSG00000033590,36.1905,34.8238,18.0029,15.8499,19.7878,21.7085,19.7709,31.8701,15.442,12.7795
ENSMUSG00000001833,4158.71,4972.41,3459.85,4001.97,5441.42,6364.3,5594.19,10028.5,3432.37,3988.13
ENSMUSG00000029106,173.569,278.647,164.95,133.955,129.976,163.259,117.997,196.447,80.3961,160.166
ENSMUSG00000028030,2270.32,2857.09,2129.61,2224.44,2115.26,2740.9,1364.24,2905.63,864.572,1627.73
ENSMUSG00000032849,2613.91,3320.28,2229.37,2334.39,3308.1,3193.36,1840.3,3959.74,1245.94,2128.98
ENSMUSG00000032702,1866.33,2543.88,1783.95,1806.54,1866.23,2234.92,1156.72,2113.05,741.207,1311.29
ENSMUSG00000034525,98.1921,112.882,108.625,91.1917,89.6633,103.606,56.9098,100.832,32.603,57.9232
ENSMUSG00000018501,31.5082,52.602,33.8049,36.4044,44.3063,58.0539,34.913,64.2193,17.4442,26.4995
ENSMUSG00000042744,832.275,993.807,710.27,693.053,898.532,1074.44,587.833,1107.59,405.396,623.517
ENSMUSG00000037487,1498.77,1753.42,1673.73,1728.33,2094.64,2208.33,1225.07,2356.98,755.515,1208.26
ENSMUSG00000004319,208.919,313.741,178.92,153.294,120.148,168.971,68.8302,126.285,57.196,136.806
ENSMUSG00000042507,455.566,541.959,400.887,386.024,419.998,475.97,275.419,619.767,178.793,301.104
ENSMUSG00000090290,68.5615,109.648,103.83,126.066,121.684,152.183,60.8966,118.589,36.0813,63.509
ENSMUSG00000066406,1055.05,1314.92,1077.13,1040.24,1246.65,1499.68,891.879,1910.74,538.318,908.916
ENSMUSG00000045975,608.964,873.017,706.305,644.369,728.438,775.522,363.787,686.019,210.608,486.673
ENSMUSG00000021374,3040.43,3923.04,3258.46,3363.67,4215.49,5092.12,3360.08,6612.81,2012.04,2765.48
ENSMUSG00000039914,1210.12,1537.91,959.831,907.472,703.393,922.691,378.908,738.881,280.614,551.434
ENSMUSG00000021990,286.23,365.265,271.724,246.85,291.147,302.968,125.683,304.638,90.6079,283.225
ENSMUSG00000041720,7367.21,8564.12,6102.24,5886.81,5468.38,7393.64,3330.12,7352.8,2402.97,4545.14
ENSMUSG00000026090,224.886,233.565,220.794,175.039,136.672,225.478,126.463,357.5,97.2073,128.453
ENSMUSG00000046962,209.87,272.845,303.686,280.897,295.687,356.369,218.742,439.911,137.092,203.007
ENSMUSG00000027957,870.049,1042.48,750.558,788.544,667.933,788.024,359.164,824.717,265.427,502.407
ENSMUSG00000030681,3416.35,4469.49,6340.54,7870.1,11412.6,13440.3,5408.58,10542.4,3135.26,4259.49
ENSMUSG00000028080,765.305,942.459,529.607,504.405,534.08,615.988,264.258,582.934,170.999,397.154
ENSMUSG00000020576,2422.12,3342.7,2200.47,2415.36,2882.6,2944.62,1355.64,2757.91,926.011,2311.72
ENSMUSG00000032366,2473.33,2705.42,1790.21,2418.61,2884.03,2650.57,1755.33,3406.03,816.172,1578.68
ENSMUSG00000035569,86.5773,32.5947,67.6866,25.6897,43.8885,79.3889,55.4892,24.3491,36.4229,15.0113
ENSMUSG00000060012,5154.22,6457.47,4318.69,4488.98,5817.16,6267.12,4179.83,7529.86,2691.24,3977.04
ENSMUSG00000069729,806.677,1238.55,876.486,695.095,835.564,1214.2,861.085,1930.79,638.224,851.545
ENSMUSG00000073643,1738.33,2551.92,1645.98,1689.36,1755.89,2345,1104.53,2396.36,776.577,1345.36
ENSMUSG00000042104,356.11,587.674,400.108,406.475,777.297,807.423,448.79,1230.65,318.792,618.128
ENSMUSG00000042010,1014.15,1227.79,689.877,723.724,596.075,715.044,429.765,729.87,387.015,671.483
ENSMUSG00000041237,3947.03,5146.7,4737.62,5532.37,3687.38,6972.92,2949.98,6089.53,2076.85,3489.71
ENSMUSG00000021188,4617.2,6176.36,4282.78,4310.66,4195.16,5737.21,3097.8,5700.76,2073.88,2986.74
ENSMUSG00000015176,2526.17,3568.4,3231.27,2562.34,3506,4126.34,1865.93,4226.52,1358.18,2173.42
ENSMUSG00000036256,116.112,145.51,76.1014,78.0195,157.917,183.819,170.029,305.98,94.2359,159.379
ENSMUSG00000030786,706.396,1080.94,1124.6,1235.25,1975.24,3011.52,1517.42,3242.53,937.527,1647.44
ENSMUSG00000069833,42037.1,58896,48981.8,55816.9,91970.8,88747.2,75478.8,146475,44081.1,55215.4
ENSMUSG00000049606,59.2147,91.0462,81.9865,75.862,96.0171,109.978,60.3713,128.09,40.0928,63.087
ENSMUSG00000028184,1049.32,1268.3,1298.46,1357.68,1332.68,1563.99,666.503,1377.62,467.335,696.955
ENSMUSG00000022181,391.977,587.995,1532.95,776.546,1386.09,1141.59,313.615,463.979,171.125,268.768
ENSMUSG00000055436,1085.63,1515.65,1073.3,1158.05,1372.25,1688.32,982.45,2045.68,646.021,967.247
ENSMUSG00000030231,1458.96,1931.6,1329.25,1347.46,1341.69,1767.8,1206.98,2356.78,820.862,1203.82
ENSMUSG00000061755,1035.99,719.408,766.875,513.647,880.913,1296.97,685.023,913.112,362.503,579.34
ENSMUSG00000053303,1606.94,2060.02,808.119,903.935,460.849,489.856,145.098,268.728,80.4547,174.209
ENSMUSG00000033530,768.56,984.106,642.499,616.731,541.085,689.163,343.672,597.792,203.558,437.523
ENSMUSG00000019820,13614.4,16195.3,9083,10677.4,14997.5,13837.8,10778.6,18816.4,6322.96,9297.91
ENSMUSG00000052033,653.262,551.908,679.002,624.054,625.804,578.294,338.115,585.395,163.15,326.605
ENSMUSG00000059890,1325.66,1736.92,1195.32,1346.28,1242.08,1547.26,838.837,1526.74,559.148,965.553
ENSMUSG00000022016,105.322,155.562,103.836,109.35,122.183,149.729,70.9364,148.668,51.794,93.6072
ENSMUSG00000022000,293.502,373.369,309.882,317.775,328.755,441.242,273.947,629.338,192.397,274.192
ENSMUSG00000033542,845.208,1227.64,1092.17,1105.26,1123.83,1282.99,696.311,1258.04,438.388,683.804
ENSMUSG00000033237,277.097,371.865,291.23,305.935,362.436,442.269,296.888,547.314,200.439,284.146
ENSMUSG00000066306,9784.56,12613.1,8423.15,8554.9,10719.7,12824.5,9571.59,18586.7,6098.32,8912.48
ENSMUSG00000021913,854.029,1190.97,752.113,835.265,703.436,979.623,822.003,2189.14,543.135,841.957
ENSMUSG00000027806,58.4015,70.3921,82.7903,74.8504,90.0759,105.392,51.7749,118.025,38.5032,58.2208
ENSMUSG00000034918,3415.33,4936.62,3218.52,3147.31,2045.35,3555.39,1296.37,2372.85,875.37,1588.78
ENSMUSG00000026463,2243.94,2927.57,2057.55,1736,1562.59,1937.09,881.932,1627.25,673.539,1490.38
ENSMUSG00000052512,1010.02,1380.72,763.99,671.311,737.62,1008.24,586.135,1204.28,438.96,593.333
ENSMUSG00000044224,233.038,418.107,287.639,281.894,296.162,315.667,130.225,329.38,93.9352,213.915
ENSMUSG00000053877,136.312,203.212,170.848,143.678,461.38,224.869,115.326,253.272,83.0994,132.148
ENSMUSG00000072889,636.216,789.6,678.037,731.67,794.799,1028.7,790.068,1392.83,466.323,883.865
ENSMUSG00000031488,651.123,778.292,570.579,601.793,725.414,863.444,703.368,1142.81,364.838,403.723
ENSMUSG00000030852,747.705,1026.63,2044.64,1382.08,1205.31,1229.68,420.675,1252.58,274.52,537.903
ENSMUSG00000028149,1995.01,2690.35,2039.4,2190.41,2693.23,3328.99,1710.5,3667.9,1183.56,1828.86
ENSMUSG00000036966,353.121,337.65,524.586,288.448,425.447,441.905,217.397,376.253,120.459,231.71
ENSMUSG00000036333,1705.7,2211.96,1166.82,1107.36,1101.35,1579.47,706.793,1390.29,624.788,1171.64
ENSMUSG00000099009,4703.11,5424.09,3025.85,3775.96,1487.91,2493.11,926.617,2345.16,1321.7,2326.48
ENSMUSG00000056211,514.725,909.349,592.61,551.402,654.579,769.989,450.844,887.399,280.004,538.794
ENSMUSG00000053877,95.3483,126.894,84.8292,85.3171,108.174,117.721,63.5859,122.763,46.3313,79.3188
ENSMUSG00000029761,5135.57,7174.82,4890.44,5276.01,7718.73,8918.12,8592.58,17288.1,5209.14,6170.92
ENSMUSG00000044086,47.3726,57.3678,55.2328,55.0172,56.9093,86.8459,20.4354,63.5493,40.1012,43.5527
ENSMUSG00000074925,301.617,333.59,290.367,297.484,298.86,349.898,193.081,383.676,136.023,234.006
ENSMUSG00000040565,921.249,1033.96,1064.22,1036.22,1333.4,1589.74,979.43,1765.01,521.896,799.586
ENSMUSG00000026349,120.707,130.254,113.183,96.3009,104.371,131.437,88.0746,169.95,57.5698,86.0424
ENSMUSG00000039117,398.078,502.882,416.245,366.347,409.268,515.416,327.424,669.341,224.724,373.987
ENSMUSG00000063870,4275.02,5371.86,4341.8,4473.92,6012.66,7015.14,3695.41,8430.25,2493.44,4011.67
ENSMUSG00000025477,1088.8,1605.52,937.061,842.685,880.249,1056.52,570.291,1383.78,444.819,848.713
ENSMUSG00000040354,53.0249,71.0406,52.4588,53.2307,50.0725,87.8396,32.8917,61.8196,17.0086,29.9427
ENSMUSG00000040033,450.24,559.453,612.987,562.516,786.602,1150.89,510.659,934.2,331.446,612.837
ENSMUSG00000021476,1323.14,2108.8,1715.08,1368.58,1331.95,1795.12,781.608,1737.88,511.166,938.743
ENSMUSG00000039318,3550.75,4731.52,3720.92,4132.7,4409.25,5223.93,2423.23,4637.66,1560.14,2505.07
ENSMUSG00000019792,748.64,991.499,747.809,838.265,816.365,884.758,484.671,921.545,298.692,511.597
ENSMUSG00000025326,3777,4562.43,3462.45,3828.53,4046.83,5237.98,2634.85,5439.74,1914.14,2850.28
ENSMUSG00000024620,740.955,902.89,972.141,992.152,1385.34,1707.22,938.944,1695.82,597.742,836.389
ENSMUSG00000042699,897.923,598.427,764.02,665.295,650.324,884.561,541.148,1254.66,333.841,411.84
ENSMUSG00000029502,2526.24,3384.64,2555.94,2662.13,3096.44,3508.44,1786.59,3414.21,1157.17,2049.82
ENSMUSG00000018830,179.57,456.599,222.569,296.52,297.434,222.285,263.003,402.571,150.214,583.729
ENSMUSG00000040407,46.5413,66.001,49.6763,44.6729,45.6135,54.9267,28.7449,64.4815,20.6655,27.1633
ENSMUSG00000037697,88.6611,131.344,82.8073,87.9428,90.317,106.07,57.3389,109.957,41.8343,73.4184
ENSMUSG00000026014,255.91,316.979,355.094,338.764,344.077,458.223,194.449,436.638,141.886,221.087
ENSMUSG00000070047,568.476,708.185,944.745,961.734,1009.53,1140.84,603.188,1148.68,337.128,516.192
ENSMUSG00000028649,21.0405,28.0097,25.5593,23.3937,29.4777,41.3043,27.2554,44.7857,13.3753,16.3938
ENSMUSG00000005417,4620.73,6118.41,3496.19,3837.61,4805.77,5352.46,4066.09,8018.68,2509.27,3762.32
ENSMUSG00000026103,62.781,67.6626,60.3648,61.8827,87.3828,90.9216,64.5619,106.503,42.3184,57.1392
ENSMUSG00000074217,869.357,1258.93,889.518,765.183,725.894,897.973,331.478,818.96,190.484,392.72
ENSMUSG00000066306,154.804,201.609,115.992,128.108,132.672,166.452,162.73,288.309,101.567,172.319
ENSMUSG00000070327,5884.9,7385.87,6437.34,7011.94,8489.41,13957.5,6483.88,12480.6,4270.24,6083.54
ENSMUSG00000044864,93.6354,134.924,112.209,133.001,148.654,177.483,79.3703,202.994,56.9128,102.612
ENSMUSG00000039456,141.038,174.721,182.468,196.938,309.163,366.102,170.084,332.153,100.29,177.3
ENSMUSG00000051375,519.851,705.568,431.698,480.191,400.922,476.829,214.893,425.241,175.946,311.025
ENSMUSG00000064068,3279.4,4351.34,2632.49,2895,2121.75,2960.89,1230.3,2584.29,1002.91,1811.4
ENSMUSG00000005610,5145.53,6330.91,5517.92,5704.33,5578.38,6995.67,3400.57,7104.4,2273.58,3631.23
ENSMUSG00000033991,2888.11,3568.03,2957.24,3044.12,3093.84,3904.24,1774.17,3547.2,1152.92,1952.84
ENSMUSG00000030172,3230.77,4242.63,3420.65,3657.49,4542.46,5338.41,2794.57,5527.97,1607.37,2463.33
ENSMUSG00000033400,4054.04,5432.16,3418.89,3687.28,3346.41,4407.12,1957.07,4064.75,1452.38,2719.44
ENSMUSG00000022390,1013.52,1397.87,990.615,1137.53,1259.86,1591.55,850.265,1463.42,524.839,823.846
ENSMUSG00000048118,233.253,295.702,194.654,186.876,220.971,273.006,169.148,310.134,115.011,192.026
ENSMUSG00000008167,252.12,292.164,256.502,261.935,291.492,325.081,215.998,408.736,143.92,223.173
ENSMUSG00000000804,223.973,269.367,223.761,227.609,233.782,281.727,131.757,261.785,93.7641,134.674
ENSMUSG00000070733,2328.76,2514.73,2205.47,2133.58,2888.6,3504.44,1645.21,3311.67,1144.23,1999.18
ENSMUSG00000028068,44.2564,40.4575,42.2514,27.0962,34.7202,44.0979,28.3564,64.3171,17.3224,38.6393
ENSMUSG00000034007,24.5492,41.0709,34.7135,33.4288,50.1269,58.1085,14.3108,47.0015,18.463,49.389
ENSMUSG00000036323,4033.33,5462.67,3952.6,4080.1,4147.99,5324.93,2309.9,5169.1,1577.05,2978.88
ENSMUSG00000021843,711.63,1006.65,759.873,848.864,1394.22,1428.31,837.761,1625.56,489.33,764.744
ENSMUSG00000026478,17429.9,25684.2,14673.7,15319.2,21005.4,18256.1,14065.8,23373.7,9440.12,18297.3
ENSMUSG00000041624,654.781,743.953,600.54,566.177,797.18,1015.37,560.382,1137.73,371.606,559.713
ENSMUSG00000059495,3278.71,4155.72,3160.05,3130.23,3589.2,4297.53,2370.2,4487.76,1592.4,2493.85
ENSMUSG00000041828,308.782,449.899,277.915,248.374,191.671,225.226,129.145,239.662,93.4089,214.467
ENSMUSG00000029772,613.451,766.263,491.455,440.989,350.059,458.459,228.109,438.131,196.502,338.758
ENSMUSG00000021144,964.3,1207.93,987.721,1034.7,1350.69,1663.29,991.097,1765.07,624.808,970.203
ENSMUSG00000028007,201.903,282.924,181.749,165.331,177.69,257.276,85.2,205.069,64.5306,108.077
ENSMUSG00000018340,449.335,565.64,407.816,452.212,675.262,789.03,563.728,1250.81,394.1,544.164
ENSMUSG00000032624,1007.92,1234.4,984.185,1004.04,1383.45,1547.02,1074.05,2252.09,653.08,1026.97
ENSMUSG00000020211,1882.19,3879.57,2269.37,2061.52,2826.12,3103.89,2089.06,4726.75,1633.41,2911.29
ENSMUSG00000091586,785.403,1097.58,863.694,802.8,1021.11,1166.82,521.225,1345.62,350.668,627.525
ENSMUSG00000036167,138.862,156.084,125.311,124.903,109.629,130.272,52.9228,118.762,39.5603,75.7225
ENSMUSG00000036083,1534.74,1823.74,1340.8,1162.68,866.386,1217.24,254.956,604.885,203.138,492.147
ENSMUSG00000050373,354.439,435.381,340.787,312.217,401.802,524.082,344.786,592.602,207.068,342.361
ENSMUSG00000034254,151.388,130.179,161.993,120.532,120.212,142.428,51.0246,117.584,48.9991,121.428
ENSMUSG00000035021,237.315,292.914,455.939,437.475,643.156,681.274,374.46,736.493,185.642,291.854
ENSMUSG00000059554,710.318,1124.2,692.56,487.695,470.029,527.35,361.275,723.995,296.595,482.789
ENSMUSG00000028399,101.48,153.131,40.3975,32.0685,32.744,48.0827,32.636,52.6723,26.9938,65.1578
ENSMUSG00000026028,28.7465,36.3293,28.857,22.9395,24.0659,31.2393,12.2254,19.8759,10.9484,22.2183
ENSMUSG00000082932,379.949,515.195,171.492,206.734,92.2133,115.918,89.7945,141.377,96.7708,171.878
ENSMUSG00000020196,43.4341,69.9647,53.9649,45.5677,57.9923,60.7094,51.0455,86.5283,29.9349,54.7756
ENSMUSG00000005873,2628.8,3116.3,2105.54,3034.17,2551.78,3030.55,1824.46,2431.57,986.258,1303.34
ENSMUSG00000021550,2101.28,2413.41,1706.36,1727.32,1734.85,2417.12,1284.74,2820.39,998.134,1378.85
ENSMUSG00000024370,68.7147,85.3442,45.6195,55.9915,64.1532,70.2603,63.3219,106.036,33.4327,50.3398
ENSMUSG00000024422,705.739,911.51,693.072,730.365,824.414,978.757,566.326,1055.36,370.907,608.519
ENSMUSG00000032560,15750.5,20808,13928.6,14452.8,11433.6,15248.8,7204.17,14208.6,5577.88,10552.8
ENSMUSG00000055319,3939.19,5637.71,3968.49,3999.87,4228,5195,2610.75,5511.72,1844.77,2973.35
ENSMUSG00000036123,983.583,1329.39,671.119,662.938,418.627,605.792,280.519,569.868,251.393,474.583
ENSMUSG00000035726,3409.7,3708.39,3362.91,3868.65,5486.05,6793.08,3549.73,7190.68,2239.07,3142.97
ENSMUSG00000022360,108.503,112.418,143.832,141.761,271.861,486.672,187.658,372.349,115.245,126.399
ENSMUSG00000039367,5526.24,7296.92,5533.55,4543.39,4425.2,6389.25,3112.26,6729.26,2482.03,3857.8
ENSMUSG00000051124,322.683,374.81,331.546,308.097,366.005,404.578,200.7,368.633,121.697,243.701
ENSMUSG00000050244,1953.99,2408.83,2850.11,2922.58,3292.94,3958.97,1590.32,3594.58,999.317,1746.86
ENSMUSG00000051716,223.374,289.452,566.674,252.176,628.317,768.743,209.917,284.008,88.6294,190.423
ENSMUSG00000036553,1359.19,1622.41,1439.07,1416.77,1114.39,1685.52,711.39,1480.31,462.296,807.906
ENSMUSG00000033335,5934.45,8265.81,5035.26,5715.16,6166.82,7353.43,4335.95,8982.38,2851.4,4759.04
ENSMUSG00000058057,5679.75,5074.84,3802.7,4495.68,1786.58,3636.04,1621.94,4008.68,1742.59,1883.27
ENSMUSG00000030583,905.225,1242.28,933.19,973.85,1087.18,1226.6,720.969,1317.87,457.764,690.12
ENSMUSG00000054640,1778.04,2666.11,1520.33,1402.52,894.048,1152.75,662.354,1220.1,641.334,1570.15
ENSMUSG00000029086,1365.87,1748.97,1059.38,1062.49,1271.57,1653.94,1091.58,3083.68,906.409,1500.27
ENSMUSG00000059486,118.004,147.984,147.392,119.333,194.871,195.542,95.7274,210.106,61.5927,114.492
ENSMUSG00000071551,917.085,1278.72,762.661,794.445,574.661,722.804,329.023,801.092,452.372,747.162
ENSMUSG00000041328,772.064,1000.3,832.972,773.489,1118.6,1165.68,743.204,1351.1,450.392,708.179
ENSMUSG00000090958,117.781,126.083,330.086,378.266,378.96,306.203,177.087,328.131,73.6576,100.477
ENSMUSG00000019943,1804.72,2269.95,1664.53,1595.46,1466.19,1941.21,1042.52,1980,771.359,1346.65
ENSMUSG00000020246,416.099,530.767,435.361,488.879,535.134,617.073,355.46,620.429,244.013,350.72
ENSMUSG00000025982,6399.81,8102,6346.93,6467.44,7485.12,9378.6,5964.75,12262.4,3816.77,5679.12
ENSMUSG00000061758,2561.28,3175.67,1972.96,1995.57,1603.57,2083.46,939.474,1852.68,694.848,1306.17
ENSMUSG00000034487,655.188,873.347,587.185,638.669,526.088,647.632,288.558,738.242,220.644,362.436
ENSMUSG00000039457,6189.57,7395.11,3779.52,4923.87,11166.7,6659.34,9922.31,13014.2,4133.53,4793.04
ENSMUSG00000034573,3844.58,4793.06,3202.82,3572.09,5028.63,5421.58,2862.54,5608.85,1758.47,2647.49
ENSMUSG00000038775,5708.05,6216.24,4436.53,4088.86,2858.22,3948.09,1538.25,2993.09,988.956,1934.42
ENSMUSG00000053870,302.565,429.806,271.582,262.832,242.217,273.744,164.298,317.559,111.616,182.893
ENSMUSG00000000568,4946.32,5769.64,4267.5,4734.62,4705.87,6440.53,5696.66,9512.17,3639.63,4043.24
ENSMUSG00000024383,873.829,1155.96,960.235,944.397,1007.55,1210.83,618.06,1234.66,442.795,762.734
ENSMUSG00000021662,2850.2,3689.31,2745.2,2904.17,2663.38,3569.71,1951.82,3805.59,1294.27,2125.34
ENSMUSG00000056492,1407.26,1460.31,1020.03,1024.19,1038.51,1193.26,809.888,1280.34,479.665,709.436
ENSMUSG00000053774,1035.02,1508.49,1024.26,890.342,1172.16,1375.7,976.292,1818.67,651.057,901.382
ENSMUSG00000057440,2519.36,3425.49,1940.48,1967.65,1938.61,2163.08,1350.5,2234.49,976.087,1553.9
ENSMUSG00000074513,178.406,208.411,170.998,184.845,188.445,273.719,158.594,332.166,96.1119,131.092
ENSMUSG00000031351,1263.45,1451.57,1383.81,1100.81,1312.96,1383.49,1073.87,1758.22,627.428,918.643
ENSMUSG00000030838,242.648,299.151,206.339,186.23,136.184,220.573,78.3835,188.657,59.0912,145.796
ENSMUSG00000011832,177.212,137.734,153.596,78.8645,69.4886,117.651,31.2015,106.818,34.3124,84.2659
ENSMUSG00000032827,290.729,358.023,236.312,203.178,304.036,321.341,215.295,345.039,139.262,173.198
ENSMUSG00000029705,558.855,704.291,489.102,564.895,560.445,649.395,335.207,665.595,204.7,371.386
ENSMUSG00000021000,5128.59,6710.08,4633.29,4518.77,4146.78,5622.57,2605.48,4960,1688.41,2847.44
ENSMUSG00000091625,128.788,177.047,109.647,170.255,118.031,156.057,175.952,232.564,77.3176,103.829
ENSMUSG00000029772,169.93,208.021,111.517,93.9455,46.2576,68.2367,25.0005,58.2569,30.299,79.3946
ENSMUSG00000024921,2696.84,3238.73,1872.82,1645.87,1546.55,2028.56,1671.46,2845.67,1236.93,1850.69
ENSMUSG00000022961,2465.69,3345.58,2591.33,2735.73,2951.52,3696.07,2530.25,4842.99,1525.82,2292.54
ENSMUSG00000049410,190.288,158.751,172.527,108.678,74.0464,103.057,20.2705,80.9324,19.8368,96.4102
ENSMUSG00000051043,1164.29,1652.31,914.582,829.073,858.097,1045.8,626.948,1318.43,389.7,612.996
ENSMUSG00000034427,1561.17,2083.23,1479.4,1259.67,1064.93,1736.37,705.024,1495.67,532.024,1025.95
ENSMUSG00000006676,1992.64,2599.86,2120.48,2105.85,2220.04,2796.83,1331.25,2582.03,927.704,1663.9
ENSMUSG00000095567,383.666,467.241,587.075,608.746,829.608,882.399,399.804,881.443,243.795,365.487
